id;paisResidenciaActual;estadoResidenciaActual;ciudadResidenciaActual;empresaActual;cargoActual;donante;profesor;fechaActualizacion;fechaExpiracion
237; Colombia; Cundinamarca; Bogot? D.C.; High Tech Solutions; Consultor;D;D;01/08/2009;01/01/2099
2996; Colombia; Cundinamarca; Bogot? D.C.; Politecnico Internacional; Vicerrectora Academica;D;D;01/08/2012;01/01/2099
5751;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;3/9/2011;01/01/2999
4153; Colombia; Cundinamarca; Bogot? D.C.; AXIOMA ESTUDIO SAS; Director De Proyectos;D;D;01/08/2013;01/01/2099
4539; Colombia; Cundinamarca; Bogot? D.C.; scl Ltda; colsultor;D;D;01/08/2013;01/01/2099
5139; Colombia; Cundinamarca; Bogot? D.C.; Universidad De Los Andes; Aistente De Proyectos;D;D;01/01/2013;01/01/2099
2281; Colombia; Cundinamarca; Bogot? D.C.; Metal Desing; Gerente Comercial;D;D;01/08/2011;01/01/2099
634; Colombia; Cundinamarca; Bogot? D.C.; Campa?a Presidencial Juan Manuel Santos; Analista Pol?tica;D;D;01/01/2009;01/01/2099
1472;NA;NA;NA; Rubio Oramas & Asociados; Jefe De Grupo Del Departamento De Propiedad Industrial;D;D;01/01/2010;01/01/2099
2429; Colombia; Cundinamarca; Bogot? D.C.; Davivienda; Trader;D;D;01/08/2011;01/01/2099
2875; Colombia; Cundinamarca; Bogot? D.C.; P&D PROYECTOS Y DISE?OS; INGENIERA CALCULISTA;D;D;01/01/2011;01/01/2099
4015; Colombia; Cundinamarca; Bogot? D.C.; Publimetro Colombia; Auxiliar De Mercadeo Y Tr?fico;D;D;01/01/2012;01/01/2099
4629;NA;NA;NA; bwuer; amajdjej;D;D;01/01/2013;01/01/2099
2931; Colombia; Cundinamarca; Bogot? D.C.; ELECTROCHEMIT; INGENIERA AMBIENTAL;D;D;01/01/2011;01/01/2099
676; Colombia; Cundinamarca; Bogot? D.C.; SALAZAR Y ASOCIADOS ABOGADOS; ABOGADO;D;D;01/01/2009;01/01/2099
1295;NA;NA;NA; Vhl; Cordinador  De Logistica;D;D;01/08/2010;01/01/2099
5277;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;EJECUTIVO;0;0;7/28/2013;01/01/2999
1866; Colombia; Cundinamarca; Bogot? D.C.; Banicol; Analista Financiero;D;D;01/01/2010;01/01/2099
1840; Colombia; Cundinamarca; Bogot? D.C.; Abbott Laboratorios; Analaista Centro De Servicios Compartidos;D;D;01/01/2010;01/01/2099
4448; Colombia; Cundinamarca; Bogot? D.C.; Universidad De Los Andes; Profesor Asistente;D;D;01/08/2013;01/01/2099
226; Colombia; Cundinamarca; Bogot? D.C.; 10 Music; Directora De Marketing;D;D;01/08/2009;01/01/2099
1929; Colombia; Cundinamarca; Bogot? D.C.; Ecopetrol; Profesional Financiero;D;D;01/01/2010;01/01/2099
2908; Colombia; Cundinamarca; Bogot? D.C.; QUALA SA; ASISTENTE DE MARCA JUNIOR;D;D;01/01/2011;01/01/2099
2660; Colombia; Cundinamarca; Bogot? D.C.; Polipanel S.A.; Brand Manager;D;D;01/01/2011;01/01/2099
3226; Colombia; Cundinamarca; Bogot? D.C.; Taller Un Cuarto; Arquitecto;D;D;01/08/2012;01/01/2099
834; Colombia; Cundinamarca; Bogot? D.C.; AQUILES ESPA?A Y PORTUGAL; PROFESIONAL 5;D;D;01/01/2009;01/01/2099
3055; Colombia; Cundinamarca; Bogot? D.C.; La Casa Amarilla; Copropietaria;D;D;01/08/2012;01/01/2099
2504;NA; Cundinamarca; Bogot? D.C.; NISSAN S.A; ANALISTA FROFESIONAL;D;D;01/01/2011;01/01/2099
2910; Colombia; Cundinamarca; Bogot? D.C.; ROCKWELL AUTOMATION; COUSTOMER CARE REPRESENTATIVE;D;D;01/01/2011;01/01/2099
1904; Colombia; Cundinamarca; Bogot? D.C.; Universida De Los Andes; Asistente Graduado;D;D;01/01/2010;01/01/2099
7051;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;ASESORA;0;0;11/9/2016;01/01/2999
4985; Colombia; Cundinamarca; Bogot? D.C.; MISITERIO DE AGRICULTURA; A Seosr Del Vicin?misterio Del Desarrollo De Rural;D;D;01/01/2013;01/01/2099
477; Alemania; Baja Sajonia; G?ttingen;NA;NA;D;D;01/01/2009;01/01/2099
4283; Colombia; Santander; Bucaramanga;NA;NA;D;D;01/08/2013;01/01/2099
4913; Colombia; Cundinamarca; Bogot? D.C.; agra Arquitectos; rquitecto;D;D;01/01/2013;01/01/2099
1696; Colombia; Cundinamarca; Bogot? D.C.; Nexus Banca De Inversion; Analista Financiero;D;D;01/01/2010;01/01/2099
476; Alemania; Berl?n; Berl?n;NA;NA;D;D;01/01/2009;01/01/2099
1854; Colombia; Cundinamarca; Bogot? D.C.; Price Waterhouse Coopers; Asistente;D;D;01/01/2010;01/01/2099
1552; Colombia; Cundinamarca; Bogot? D.C.; Universidad De Los Andes; Arquitecto Asistente;D;D;01/01/2010;01/01/2099
688; Colombia; Cundinamarca; Bogot? D.C.; Alberto Preciado & Asociados; Asistente Juridica;D;D;01/01/2009;01/01/2099
4315; Colombia; Cundinamarca; Bogot? D.C.; LAN; Ejecutivo De Enta;D;D;01/08/2013;01/01/2099
2779; Colombia; Cundinamarca; Bogot? D.C.; INDEPENDIENTE; PINTOR;D;D;01/01/2011;01/01/2099
2812; Colombia; Cundinamarca; Bogot? D.C.; OLARTE MOURE; ASOCIADA JUNIOR;D;D;01/01/2011;01/01/2099
5085; Colombia; Cundinamarca; Bogot? D.C.; Outtr Colombia Sas; Jefe De Tienda;D;D;01/01/2013;01/01/2099
4554; Colombia; Cundinamarca; Bogot? D.C.; WWF; Consultora;D;D;01/08/2013;01/01/2099
399; Colombia; Cundinamarca; Bogot? D.C.; Colegio; Tutora;D;D;01/08/2009;01/01/2099
3293; Colombia; Cundinamarca; Bogot? D.C.; Compartamos Con Colombia; Consultor;D;D;01/08/2012;01/01/2099
496; Colombia; Cundinamarca; Sopo; ARQ S.A.; COORDINADOR DE PROYECTO;D;D;01/01/2009;01/01/2099
3158; Colombia; Cundinamarca; Bogot? D.C.; VERTICAL S.A.; DIRECTOR DE PROYECTOS;D;D;01/08/2012;01/01/2099
5242;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;5/31/2013;01/01/2999
858; Colombia; Cundinamarca; Bogot? D.C.; NILSEN DE COLOMBIA; EJECUTIVO REGIONAL;D;D;01/01/2009;01/01/2099
3436; Colombia; Cundinamarca; Bogot? D.C.; Henkel Colombiana; Asistente De Marca;D;D;01/08/2012;01/01/2099
3662; Colombia; Cundinamarca; Bogot? D.C.; BAKERHUGHES; Ingeniera De Campo;D;D;01/01/2012;01/01/2099
3575; Colombia; Boyac?; Tunja; eds Los Muiscas; administrador;D;D;01/01/2012;01/01/2099
6173;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;9/3/2015;01/01/2999
12;NA;NA;NA; Alpina; Auxiliar De Trade Marketing;D;D;01/08/2009;01/01/2099
5091; Colombia; Cundinamarca; Bogot? D.C.; Aaic Proyectos Sas; Arquitecta Del Dpto De Dise?o;D;D;01/01/2013;01/01/2099
2076; Colombia; Cundinamarca; Bogot? D.C.; Departamento Administratico De Prosperidad Social; Asesor;D;D;01/08/2011;01/01/2099
1683; Colombia; Cundinamarca; Bogot? D.C.; Banco De Bogota; Analista De Adquisiciones;D;D;01/01/2010;01/01/2099
5335;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;10/1/2015;01/01/2999
2864; Colombia; Cundinamarca; Bogot? D.C.; DAVIVIENDA; PROFESIONAL;D;D;01/01/2011;01/01/2099
1514; Colombia; Cundinamarca; Bogot? D.C.; Inamec Ltda; Gerente De Producci?n;D;D;01/01/2010;01/01/2099
7195;CANADA;ALBERTA;CALGARY;NA;NA;0;0;9/6/2012;01/01/2999
3381; Colombia; Cundinamarca; Bogot? D.C.; Fonade; Asesor;D;D;01/08/2012;01/01/2099
500; Colombia; Cundinamarca; Bogot? D.C.; MPS MAYORISTA DE COLOMBIA; GERENTE DE MARCA EPSON;D;D;01/01/2009;01/01/2099
3145; Colombia; Cundinamarca; Bogot? D.C.; ANDES; PROFESIONAL ASISTENTES DE PROYECTO;D;D;01/08/2012;01/01/2099
388; Colombia; Cundinamarca; Bogot? D.C.; S&F Investment Managers Ltd; Analista De Negocios;D;D;01/08/2009;01/01/2099
4702; Colombia; Cundinamarca; Bogot? D.C.; CREDICORP CAPITAL COLOMBIA; ANALISTA SARLAFT;D;D;01/01/2013;01/01/2099
2920; Colombia; Cundinamarca; Bogot? D.C.; CIT COLOMBIA; ANALISTA DE INVESTIGACION;D;D;01/01/2011;01/01/2099
1328;NA;NA;NA; Petit And Sweet; Gerente;D;D;01/08/2010;01/01/2099
1581; Colombia; Cundinamarca; Bogot? D.C.; Grupo Carvajal; Reactor Por Contenidos;D;D;01/01/2010;01/01/2099
3906; Colombia; Cundinamarca; Bogot? D.C.; Carvajal Informacion; Desarrollador M?vil Junior;D;D;01/01/2012;01/01/2099
4034; Colombia; Cundinamarca; Bogot? D.C.; ATHLETIC SPORT INC, LTDA; Representante De Ventas;D;D;01/01/2012;01/01/2099
5051; Colombia; Cundinamarca; Cota; SIEMENS; COMMERCIAL PROJECT MANAGER;D;D;01/01/2013;01/01/2099
764; Colombia; Cundinamarca; Bogot? D.C.; FARMACOMP; DIRECTORA ADMISTRATIVA;D;D;01/01/2009;01/01/2099
3391; Colombia; Cundinamarca; Bogot? D.C.; Terranum; Analista De Inversiones;D;D;01/08/2012;01/01/2099
3600; Colombia; Cundinamarca; Bogot? D.C.; Mall Plaza Colombia; Jefe Comercial;D;D;01/01/2012;01/01/2099
4461; Colombia; Cundinamarca; Bogot? D.C.; MINISTERIO DE HACIENDA Y CR?DITO P?BLICO; CONTRATISTA DIRECCI?N GENERAL PRESUPUESTO P?BLICO;D;D;01/08/2013;01/01/2099
7226;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;PROFESOR;0;0;5/2/2006;01/01/2999
3597; Colombia; Cundinamarca; Bogot? D.C.; Arindec Sas; Coordinador De Presupuesto;D;D;01/01/2012;01/01/2099
3710; Colombia; Cundinamarca; Bogot? D.C.; R&M Ferroiluminaciones Ldta; Sub Gerente;D;D;01/01/2012;01/01/2099
444; Colombia; Cundinamarca; Bogot? D.C.;NA;NA;D;D;01/01/2009;01/01/2099
1337;NA;NA;NA; Tecnosedes; Asistente Estadistica;D;D;01/08/2010;01/01/2099
3157; Colombia; Cundinamarca; Bogot? D.C.; AVIANCA; ANALISTA DE PRECIOS;D;D;01/08/2012;01/01/2099
935; Colombia; Cundinamarca; Bogot? D.C.; UNIVERSIDAD DE LOS ANDES; INVESTIGACION;D;D;01/01/2009;01/01/2099
2177; Colombia; Cundinamarca; Bogot? D.C.; Independiente; Dise?adora De Accesorios;D;D;01/08/2011;01/01/2099
2288; Colombia; Cundinamarca; Bogot? D.C.; Mejia Y Asociados; Ejecutivo Club Premium Coca-Cola;D;D;01/08/2011;01/01/2099
2122; Colombia; Cundinamarca; Bogot? D.C.; Schlumberger; Ingeniero De Campo;D;D;01/08/2011;01/01/2099
1103;NA;NA;NA; Woman Secret Bossi; Publicidad;D;D;01/08/2010;01/01/2099
3841; Colombia; Cundinamarca; Bogot? D.C.; Ecopetrol; Analista Financiero;D;D;01/01/2012;01/01/2099
2227; Colombia; Cundinamarca; Bogot? D.C.; Cra S.A; Ingeniero Asesor;D;D;01/08/2011;01/01/2099
2680; Colombia; Bolivar; Cartagena; CB&I; Ingeniera De Costos;D;D;01/01/2011;01/01/2099
3374; Colombia; Cundinamarca; Bogot? D.C.; EXCEQUITEL  CONET; CONSULTORA JUNIOR;D;D;01/08/2012;01/01/2099
3976; Colombia; Cundinamarca; Bogot? D.C.; Cinecolombia; Asistente Direcci?n General;D;D;01/01/2012;01/01/2099
2995; Colombia; Cundinamarca; Bogot? D.C.; UNIVERSIDAD DE LOS ANDES; ASISTENTE GRADUADO;D;D;01/08/2012;01/01/2099
4288; Colombia; Santander; Floridablanca; FUNACION OPTAMILOIA DE SANTADER CLINIICA OSCAL; MEDICO;D;D;01/08/2013;01/01/2099
4544; Colombia; Cundinamarca; Bogot? D.C.; Colegio Anglo Colombiano; Shadow;D;D;01/08/2013;01/01/2099
2016; Colombia; Cundinamarca; Bogot? D.C.; Universidad De Los Andes; Asistente Graduado En Investigacion;D;D;01/08/2011;01/01/2099
1761; Colombia; Cundinamarca; Bogot? D.C.; Porvenir; Trader Moneda Y Derivados;D;D;01/01/2010;01/01/2099
4949; Colombia; Cundinamarca; Bogot? D.C.; taller 301; arqutecto Proyectil;D;D;01/01/2013;01/01/2099
228; Colombia; Cundinamarca; Bogot? D.C.; Banco De Credito; Analista De Credito;D;D;01/08/2009;01/01/2099
4737; Colombia; Cundinamarca; Bogot? D.C.; indepentiendi; b;D;D;01/01/2013;01/01/2099
6456;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;PROFESIONAL ESPECIALIZADO;0;0;2/8/2013;01/01/2999
2949; Colombia; Cundinamarca; Bogot? D.C.; INDEQUIPOS S.A.S; ANALISTA FINANCIERA;D;D;01/01/2011;01/01/2099
1387;NA;NA;NA; Davivienda; Profesional En Practica;D;D;01/08/2010;01/01/2099
3020; Colombia; Santander; Bucaramanga; Convivencia Productiva; Asesor Pedag?gico;D;D;01/08/2012;01/01/2099
1180;NA;NA;NA; Daabon; Abogada;D;D;01/08/2010;01/01/2099
6409;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;5/7/2009;01/01/2999
2623; Colombia; Cundinamarca; Bogot? D.C.; Autopress; Relaciones P?blicas;D;D;01/01/2011;01/01/2099
4239; Colombia; Cundinamarca; Bogot? D.C.; Inversiones IGL SAS; Gerente Operativo;D;D;01/08/2013;01/01/2099
3398; Colombia; Cundinamarca; Bogot? D.C.; U ANDES; PROFESOR;D;D;01/08/2012;01/01/2099
336; Colombia; Cundinamarca; Bogot? D.C.; Universidad Nacional De Colombia; Docente De Alem?n;D;D;01/08/2009;01/01/2099
5776;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;PROFESIONAL;0;0;7/6/2015;01/01/2999
575; Colombia; Cundinamarca; Bogot? D.C.; NIKKEN; AGENTE DE VENTAS;D;D;01/01/2009;01/01/2099
2181; Colombia; Cundinamarca; Bogot? D.C.; Batero Gold Colombia; Coordinador De Seguridad Industrial;D;D;01/08/2011;01/01/2099
2282; Colombia; Cundinamarca; Bogot? D.C.; Futurebrand Colombia; Brand Manager;D;D;01/08/2011;01/01/2099
5228;ESTADOS UNIDOS;CALIFORNIA;LOS ANGELES;NA;NA;0;0;2/12/2013;01/01/2999
1850; Colombia; Cundinamarca; Bogot? D.C.; Incoplan S.A; Ingeniero De Soporte;D;D;01/01/2010;01/01/2099
4220; Colombia; Cundinamarca; Bogot? D.C.; cm Esmith; ingeniero Ambiental;D;D;01/08/2013;01/01/2099
2979; Colombia; Cundinamarca; Bogot? D.C.; VASS; TRADE CONTROL KEEPER;D;D;01/01/2011;01/01/2099
2364; Colombia; Cundinamarca; Bogot? D.C.; La Silla Vacia; Periodista;D;D;01/08/2011;01/01/2099
4095; Suiza; Ginebra; Ginebra;NA;NA;D;D;01/01/2012;01/01/2099
3323; Colombia; Cundinamarca; Bogot? D.C.; KIIP; DIRECTOR DE VENTAS;D;D;01/08/2012;01/01/2099
2633; Colombia; Santander; Bucaramanga; clinica Chicamocha; medico Rural;D;D;01/01/2011;01/01/2099
4725; Colombia; Cundinamarca; Bogot? D.C.; Banco De La Rep?blica; Editor Web Junior;D;D;01/01/2013;01/01/2099
4591; Colombia; Cundinamarca; Bogot? D.C.; Wood Group PSN Colombia S.A.; Consultor De Confiabilidad;D;D;01/08/2013;01/01/2099
4260; Colombia; Bolivar; Cartagena; Hospital Infaltin Napoleon Franco Pareja; Medico Rural;D;D;01/08/2013;01/01/2099
4408; Colombia; Cundinamarca; Bogot? D.C.; Econometr?a Consultores S.A.; Consultor Externo;D;D;01/08/2013;01/01/2099
910; Colombia; Valle Del Cauca; Cali;NA;NA;D;D;01/01/2009;01/01/2099
2632; Colombia; Cundinamarca; Bogot? D.C.; FUNDACION SANTA FE DE BOGOTA; MEDICO RURAL;D;D;01/01/2011;01/01/2099
4595; Portugal;NA; Braga;NA;NA;D;D;01/08/2013;01/01/2099
1859; Colombia; Cundinamarca; Bogot? D.C.; Procter & Gamble; Analista Financiero;D;D;01/01/2010;01/01/2099
1188;NA;NA;NA; Econ Estudio; Investigador;D;D;01/08/2010;01/01/2099
4956; Colombia; Cundinamarca; Bogot? D.C.; Konrad Brunner Arquitectos Sas; Arquitecta;D;D;01/01/2013;01/01/2099
2579; Colombia; Cundinamarca; Bogot? D.C.; DAVIVIENDA; PROFESIONAL I;D;D;01/01/2011;01/01/2099
2978; Colombia; Uniandes; Uniandes; UNIANDES; ASISTENTE GRADUADO;D;D;01/01/2011;01/01/2099
70; Colombia; Cundinamarca; Bogot? D.C.; Servicio Civil Distrital; Monitor De Diplomados Virtuales;D;D;01/08/2009;01/01/2099
1657; Colombia; Cundinamarca; Bogot? D.C.; Lan Chile; Analista De Rveniew Management;D;D;01/01/2010;01/01/2099
4893; Colombia; Cundinamarca; Bogot? D.C.; Meva; Ingeniero;D;D;01/01/2013;01/01/2099
4962; Colombia; Cundinamarca; Bogot? D.C.; Packing S.a.s; Vendedora;D;D;01/01/2013;01/01/2099
82; Colombia; Cundinamarca; Bogot? D.C.; Fitch Ratings; Analista De Desarrollo De Negocios ;D;D;01/08/2009;01/01/2099
348; Colombia; Cundinamarca; Bogot? D.C.; Estudios Palacios Lleras S.A.; Abogada;D;D;01/08/2009;01/01/2099
1577; Colombia; Cundinamarca; Bogot? D.C.; Liceo Hermano Miguel De La Salle; Docente;D;D;01/01/2010;01/01/2099
2119; Colombia; Cundinamarca; Bogot? D.C.; Cdm; Ing Auxiliar;D;D;01/08/2011;01/01/2099
4527; Colombia; Cundinamarca; Bogot? D.C.; Fundaci?n Manuel Mej?a; Tutor Emprendimiento Rural;D;D;01/08/2013;01/01/2099
2553; Colombia; Cundinamarca; Bogot? D.C.; OCAMUTT; GERENTE;D;D;01/01/2011;01/01/2099
2917; Colombia; Cundinamarca; Bogot? D.C.; COLMOTORES; OPERATIVO DE PLANES;D;D;01/01/2011;01/01/2099
4475; Colombia; Cundinamarca; Bogot? D.C.; EULIHDH; Asistete Comercial;D;D;01/08/2013;01/01/2099
3102; Colombia; Santander; Barrancabermeja; Nalco De Colombia; Ingeniero De Aplicaci?n;D;D;01/08/2012;01/01/2099
5149; Colombia; Cundinamarca; Bogot? D.C.; correcol; asistente Comercial;D;D;01/01/2013;01/01/2099
1419;NA;NA;NA; Parque De La Creatividad; Investigadora Cientifica;D;D;01/08/2010;01/01/2099
3829; Colombia; Cundinamarca; Bogot? D.C.; Oficina Informal; Arquitecta;D;D;01/01/2012;01/01/2099
727; Colombia; Cundinamarca; Bogot? D.C.; SIEMENS; PROFESIONAL EN ENTRENAMIENTO;D;D;01/01/2009;01/01/2099
1072;NA;NA;NA; Santiago Vel?z & Asociados; Asistente Del Vicepresidente Ejecutivo;D;D;01/08/2010;01/01/2099
370; Colombia; Cundinamarca; Bogot? D.C.; Codensa; Asesor;D;D;01/08/2009;01/01/2099
4388; Colombia; Cundinamarca; Bogot? D.C.; Baker Y Mackenzie; Asociada Junior;D;D;01/08/2013;01/01/2099
133; Colombia; Cundinamarca; Bogot? D.C.; Apiros; Auxiliar De Dise?o;D;D;01/08/2009;01/01/2099
2454; Colombia; Cundinamarca; Bogot? D.C.; Vilaseca S.A.S.; Coordinador De Gestion De Calidad Y Ambiental;D;D;01/08/2011;01/01/2099
3683; Colombia; Cundinamarca; Bogot? D.C.; Cada De A Balbula; Ingeniera De Soprte Delineas Tenicas;D;D;01/01/2012;01/01/2099
1656; Colombia; Cundinamarca; Bogot? D.C.; Dow Quimica De Colombia S.A; Account Manager;D;D;01/01/2010;01/01/2099
1018;NA;NA;NA; Independiente; Profesora De Alem?n, De Espa?ol Y Traductora;D;D;01/08/2010;01/01/2099
2156; Colombia; Cundinamarca; Bogot? D.C.; Ecopetrol; Lider De Proyectos;D;D;01/08/2011;01/01/2099
510; Colombia; Cundinamarca; Bogot? D.C.; MYSOFT LTDA; INVESTIGACION Y DESARROLLO;D;D;01/01/2009;01/01/2099
2457; Colombia; Cundinamarca; Bogot? D.C.; Baker Hughes; Ingeniero De Campo;D;D;01/08/2011;01/01/2099
2668; Colombia; Cundinamarca; Bogot? D.C.; DIANA CUELLA ARQUITECTOS; ARQUITECTA;D;D;01/01/2011;01/01/2099
473;NA;NA;NA; Ivoclar Vivadent; Asistente De Mercadeo;D;D;01/01/2009;01/01/2099
4785; Colombia; Cundinamarca; Bogot? D.C.; Hospotal Militar De Tolemaida; Medico Rural;D;D;01/01/2013;01/01/2099
3648; Colombia; Cundinamarca; Bogot? D.C.; Academia De Innobacion Para La Sostenibilidad; Dise?adora Digital;D;D;01/01/2012;01/01/2099
777; Colombia; Norte De Santander; Cucuta;NA;NA;D;D;01/01/2009;01/01/2099
3635; Colombia; Cundinamarca; Bogot? D.C.; Cuatro-18; Gestor De Proyectos Culturales;D;D;01/01/2012;01/01/2099
2874; Colombia; Cundinamarca; Bogot? D.C.; Ajover S.A.; Dise?adora;D;D;01/01/2011;01/01/2099
3190; Colombia; Cundinamarca; Bogot? D.C.; OPTIM Consult; Consultor;D;D;01/08/2012;01/01/2099
2203; Colombia; Cundinamarca; Bogot? D.C.; Di Alimentos Ltda; Analista De Costos;D;D;01/08/2011;01/01/2099
930; Colombia; Cundinamarca; Bogot? D.C.; PAYLESS SHOESOURCE; INTERNATIONAL RETAIL OPERATIONS ASSISTANT;D;D;01/01/2009;01/01/2099
1632; Colombia; Cundinamarca; Bogot? D.C.; Manuel Villa Arquitectos; Dise?ador;D;D;01/01/2010;01/01/2099
5873;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;ESPECIALISTA EN INFRAESTRUCTURA;0;0;10/6/2015;01/01/2999
6542;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;12/13/2016;01/01/2999
1442; Francia; Alpes-Maritimes; Antibes; Amadeus; Desarrollador De Software;D;D;01/01/2010;01/01/2099
3653; Colombia; Cundinamarca; Bogot? D.C.; JAVESALUD IPS; MEDICAN GENERAL;D;D;01/01/2012;01/01/2099
1901; Colombia; Cundinamarca; Bogot? D.C.; Neurona; Dise?adora;D;D;01/01/2010;01/01/2099
4194; Colombia; Cundinamarca; Bogot? D.C.; Axede; Analista De Mercadeo;D;D;01/08/2013;01/01/2099
5593;REPUBLICA CHECA;BOHEMIA;PRAGA;NA;CATASTROPHE MODELER;0;0;4/11/2013;01/01/2999
2957; Colombia; Cundinamarca; Bogot? D.C.; RANGEL CONSULTORES; CONSULTOR JUNIOR;D;D;01/01/2011;01/01/2099
3281; Colombia; Atl?ntico; Barranquilla; LAZOS EXPRES SA; GERENTE;D;D;01/08/2012;01/01/2099
1345;NA;NA;NA; Data Traffic; Director De Proyectos;D;D;01/08/2010;01/01/2099
2414; Colombia; Cundinamarca; Bogot? D.C.; El Nucleo; Analista Control De Calidad;D;D;01/08/2011;01/01/2099
4775; Colombia; Cundinamarca; Bogot? D.C.; Drypers Andina Sa; Ingeniera;D;D;01/01/2013;01/01/2099
2586; Colombia; Cundinamarca; Bogot? D.C.; Locknet S.A.; Ingeniero De Proyectos;D;D;01/01/2011;01/01/2099
2765; Colombia; Cundinamarca; Tenjo; CI INVERSIONES ALMER SAS; JEFE DE COMPRAS DE FLORA;D;D;01/01/2011;01/01/2099
1870; Colombia; Cundinamarca; Bogot? D.C.; Archie?S Colombia S.A.; Coordinadora Area De Mercadeo;D;D;01/01/2010;01/01/2099
382; Colombia; Cundinamarca; Bogot? D.C.; Ninllwardrown; Asistente De Investigacion;D;D;01/08/2009;01/01/2099
3641; Colombia; Cundinamarca; Bogot? D.C.; nontajes Jm; surfeficsor Vial;D;D;01/01/2012;01/01/2099
2596; Colombia; Cundinamarca; Bogot? D.C.; PURIFICACION Y ANALISIS DE FLUIDOS LTDA; INGENIERA DE PROYECTOS;D;D;01/01/2011;01/01/2099
298; Colombia; Cundinamarca; Bogot? D.C.; Puntoaparte Editores; Editor;D;D;01/08/2009;01/01/2099
4190; Colombia; Cundinamarca; Bogot? D.C.; Cite; Agente Bilingue;D;D;01/08/2013;01/01/2099
3111; Colombia; Cundinamarca; Bogot? D.C.; Nicolas Manrique Construccion S.A.S; Residente De Obra Y Subgerente Financiero;D;D;01/08/2012;01/01/2099
3208; Colombia; Cundinamarca; Bogot? D.C.; BELCORP; ASISTENTE DE NUEVOS NEGOCIOS;D;D;01/08/2012;01/01/2099
1376;NA;NA;NA; Oracle Colombia Ltda.; Acquisition And Partners Management Consultant For Support Sales;D;D;01/08/2010;01/01/2099
5755;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;4/22/2014;01/01/2999
1169;NA;NA;NA; Fundaci?n Fundem; Psicologo;D;D;01/08/2010;01/01/2099
5070; Colombia; Cundinamarca; Bogot? D.C.; Adriana Polidura Abogados; Abogado;D;D;01/01/2013;01/01/2099
4026; Colombia; Cundinamarca; Bogot? D.C.; GSD Plus; Ingeniero En Investigaci?n Y Desarrollo;D;D;01/01/2012;01/01/2099
1633; Colombia; Cundinamarca; Bogot? D.C.; Wood Group Colombia; Ingeniero En Entrenamiento;D;D;01/01/2010;01/01/2099
309; Colombia; Cundinamarca; Bogot? D.C.; Banco De Bogota; Asistente Banca Corporativa;D;D;01/08/2009;01/01/2099
2114; Colombia; Cundinamarca; Bogot? D.C.; Human Capital Consulting S.A; Cosultor Junior;D;D;01/08/2011;01/01/2099
3746; Colombia; Cundinamarca; Bogot? D.C.; Colegio Bucngham; Profecera De Biologia;D;D;01/01/2012;01/01/2099
4900; Colombia; Cundinamarca; Bogot? D.C.; inst Geo Agustin Codasi; contratias;D;D;01/01/2013;01/01/2099
1963; Colombia; Cundinamarca; Bogot? D.C.; Hsbc Colombia; Asistente De Credito;D;D;01/01/2010;01/01/2099
2575; Colombia; Cundinamarca; Bogot? D.C.; URBANISTIKA; ARQUITECTA DISE?ADORA;D;D;01/01/2011;01/01/2099
7043;ALEMANIA;COLOGNE;NO DISPONIBLE;NA;NA;0;0;8/27/2014;01/01/2999
2300; Colombia; Cundinamarca; Bogot? D.C.; American Airlines; Ejecutiva Corporativa De Ventas;D;D;01/08/2011;01/01/2099
5064; Colombia; Cundinamarca; Bogot? D.C.; Avianca; Analista Financiera;D;D;01/01/2013;01/01/2099
4242; Colombia; Cundinamarca; Bogot? D.C.; Rocsa Colombia; Re Presentante Comenrail;D;D;01/08/2013;01/01/2099
5320;ESPA?A;NO DISPONIBLE;NO DISPONIBLE;NA;ADJUNTA DIRECTOR DE CONSTRUCCIONISCC HASSI R`MEL ARGELIA;0;0;8/2/2013;01/01/2999
4369; Colombia; Cundinamarca; Bogot? D.C.; Anglo Moda; Coordinadora De Operaciones Colombia;D;D;01/08/2013;01/01/2099
3237; Colombia; Cundinamarca; Bogot? D.C.; GreenQloud; Desarrollador;D;D;01/08/2012;01/01/2099
1247;NA;NA;NA; Inverlink; Analista;D;D;01/08/2010;01/01/2099
7225;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;6/18/2013;01/01/2999
2040; Colombia; Cundinamarca; Bogot? D.C.; Mal Plaza  Colombia; Analista Finaciero;D;D;01/08/2011;01/01/2099
